date,EmployeeID,status
6/15/2027,EMP0864,Present
6/16/2027,EMP0865,Present
6/17/2027,EMP0866,Present
6/18/2027,EMP0867,Present
6/19/2027,EMP0868,Present
6/20/2027,EMP0869,Present
6/21/2027,EMP0870,Present
6/22/2027,EMP0871,Present
6/23/2027,EMP0872,Present
6/24/2027,EMP0873,Present
6/25/2027,EMP0874,Present
6/26/2027,EMP0875,Present
6/27/2027,EMP0876,Present
6/28/2027,EMP0877,Present
6/29/2027,EMP0878,Present
6/30/2027,EMP0879,Absent
7/1/2027,EMP0880,Present
7/2/2027,EMP0881,Absent
7/3/2027,EMP0882,Absent
7/4/2027,EMP0883,Present
7/5/2027,EMP0884,Present
7/6/2027,EMP0885,Present
7/7/2027,EMP0886,Present
7/8/2027,EMP0887,Present
7/9/2027,EMP0888,Present
7/10/2027,EMP0889,Present
7/11/2027,EMP0890,Absent
7/12/2027,EMP0891,Present
7/13/2027,EMP0892,Present
7/14/2027,EMP0893,Present
7/15/2027,EMP0894,Present
7/16/2027,EMP0895,Present
7/17/2027,EMP0896,Present
7/18/2027,EMP0897,Present
7/19/2027,EMP0898,Absent
7/20/2027,EMP0899,Present
7/21/2027,EMP0900,Present
7/22/2027,EMP0901,Present
7/23/2027,EMP0902,Present
7/24/2027,EMP0903,Present
7/25/2027,EMP0904,Present
7/26/2027,EMP0905,Present
7/27/2027,EMP0906,Present
7/28/2027,EMP0907,Present
7/29/2027,EMP0908,Absent
7/30/2027,EMP0909,Present
7/31/2027,EMP0910,Present
8/1/2027,EMP0911,Present
8/2/2027,EMP0912,Present
8/3/2027,EMP0913,Present
8/4/2027,EMP0914,Present
8/5/2027,EMP0915,Present
8/6/2027,EMP0916,Present
8/7/2027,EMP0917,Present
8/8/2027,EMP0918,Present
8/9/2027,EMP0919,Present
8/10/2027,EMP0920,Present
8/11/2027,EMP0921,Present
8/12/2027,EMP0922,Present
8/13/2027,EMP0923,Present
8/14/2027,EMP0924,Present
8/15/2027,EMP0925,Present
8/16/2027,EMP0926,Present
8/17/2027,EMP0927,Present
8/18/2027,EMP0928,Absent
8/19/2027,EMP0929,Absent
8/20/2027,EMP0930,Present
8/21/2027,EMP0931,Absent
8/22/2027,EMP0932,Present
8/23/2027,EMP0933,Present
8/24/2027,EMP0934,Present
8/25/2027,EMP0935,Absent
8/26/2027,EMP0936,Absent
8/27/2027,EMP0937,Present
8/28/2027,EMP0938,Present
8/29/2027,EMP0939,Absent
8/30/2027,EMP0940,Present
8/31/2027,EMP0941,Present
9/1/2027,EMP0942,Present
9/2/2027,EMP0943,Present
9/3/2027,EMP0944,Present
9/4/2027,EMP0945,Present
9/5/2027,EMP0946,Absent
9/6/2027,EMP0947,Absent
9/7/2027,EMP0948,Present
9/8/2027,EMP0949,Present
9/9/2027,EMP0950,Absent
9/10/2027,EMP0951,Present
9/11/2027,EMP0952,Present
9/12/2027,EMP0953,Present
9/13/2027,EMP0954,Present
9/14/2027,EMP0955,Present
9/15/2027,EMP0956,Present
9/16/2027,EMP0957,Present
9/17/2027,EMP0958,Present
9/18/2027,EMP0959,Present
9/19/2027,EMP0960,Present
9/20/2027,EMP0961,Present
9/21/2027,EMP0962,Present
9/22/2027,EMP0963,Present
9/23/2027,EMP0964,Present
9/24/2027,EMP0965,Present
9/25/2027,EMP0966,Present
9/26/2027,EMP0967,Present
9/27/2027,EMP0968,Present
9/28/2027,EMP0969,Absent
9/29/2027,EMP0970,Present
9/30/2027,EMP0971,Absent
10/1/2027,EMP0972,Present
10/2/2027,EMP0973,Absent
10/3/2027,EMP0974,Present
10/4/2027,EMP0975,Present
10/5/2027,EMP0976,Absent
10/6/2027,EMP0977,Present
10/7/2027,EMP0978,Present
10/8/2027,EMP0979,Present
10/9/2027,EMP0980,Present
10/10/2027,EMP0981,Present
10/11/2027,EMP0982,Present
10/12/2027,EMP0983,Present
10/13/2027,EMP0984,Present
10/14/2027,EMP0985,Present
10/15/2027,EMP0986,Present
10/16/2027,EMP0987,Present
10/17/2027,EMP0988,Absent
10/18/2027,EMP0989,Present
10/19/2027,EMP0990,Absent
10/20/2027,EMP0991,Absent
10/21/2027,EMP0992,Present
10/22/2027,EMP0993,Absent
10/23/2027,EMP0994,Present
10/24/2027,EMP0995,Present
10/25/2027,EMP0996,Present
10/26/2027,EMP0997,Present
10/27/2027,EMP0998,Present
10/28/2027,EMP0999,Present
10/29/2027,EMP1000,Present
10/30/2027,EMP1001,Present
10/31/2027,EMP1002,Present
11/1/2027,EMP1003,Present
11/2/2027,EMP1004,Present
11/3/2027,EMP1005,Present
11/4/2027,EMP1006,Absent
11/5/2027,EMP1007,Present
11/6/2027,EMP1008,Present
11/7/2027,EMP1009,Present
11/8/2027,EMP1010,Present
11/9/2027,EMP1011,Present
11/10/2027,EMP1012,Present
11/11/2027,EMP1013,Present
11/12/2027,EMP1014,Present
11/13/2027,EMP1015,Present
11/14/2027,EMP1016,Present
11/15/2027,EMP1017,Present
11/16/2027,EMP1018,Present
11/17/2027,EMP1019,Present
11/18/2027,EMP1020,Present
11/19/2027,EMP1021,Present
11/20/2027,EMP1022,Present
11/21/2027,EMP1023,Present
11/22/2027,EMP1024,Present
11/23/2027,EMP1025,Absent
11/24/2027,EMP1026,Present
11/25/2027,EMP1027,Present
11/26/2027,EMP1028,Present
11/27/2027,EMP1029,Present
11/28/2027,EMP1030,Absent
11/29/2027,EMP1031,Present
11/30/2027,EMP1032,Present
12/1/2027,EMP1033,Present
12/2/2027,EMP1034,Present
12/3/2027,EMP1035,Absent
12/4/2027,EMP1036,Present
12/5/2027,EMP1037,Present
12/6/2027,EMP1038,Present
12/7/2027,EMP1039,Present
12/8/2027,EMP1040,Present
12/9/2027,EMP1041,Present
12/10/2027,EMP1042,Absent
12/11/2027,EMP1043,Present
12/12/2027,EMP1044,Present
12/13/2027,EMP1045,Absent
12/14/2027,EMP1046,Absent
12/15/2027,EMP1047,Present
12/16/2027,EMP1048,Present
12/17/2027,EMP1049,Present
12/18/2027,EMP1050,Present
12/19/2027,EMP1051,Absent
12/20/2027,EMP1052,Present
12/21/2027,EMP1053,Present
12/22/2027,EMP1054,Present
12/23/2027,EMP1055,Absent
12/24/2027,EMP1056,Present
12/25/2027,EMP1057,Absent
12/26/2027,EMP1058,Present
12/27/2027,EMP1059,Present
12/28/2027,EMP1060,Present
12/29/2027,EMP1061,Absent
12/30/2027,EMP1062,Present
12/31/2027,EMP1063,Present
1/1/2028,EMP1064,Absent
1/2/2028,EMP1065,Absent
1/3/2028,EMP1066,Present
1/4/2028,EMP1067,Present
1/5/2028,EMP1068,Present
1/6/2028,EMP1069,Present
1/7/2028,EMP1070,Present
1/8/2028,EMP1071,Present
1/9/2028,EMP1072,Present
1/10/2028,EMP1073,Present
1/11/2028,EMP1074,Present
1/12/2028,EMP1075,Present
1/13/2028,EMP1076,Present
1/14/2028,EMP1077,Present
1/15/2028,EMP1078,Present
1/16/2028,EMP1079,Present
1/17/2028,EMP1080,Present
1/18/2028,EMP1081,Present
1/19/2028,EMP1082,Present
1/20/2028,EMP1083,Present
1/21/2028,EMP1084,Present
1/22/2028,EMP1085,Present
1/23/2028,EMP1086,Present
1/24/2028,EMP1087,Present
1/25/2028,EMP1088,Present
1/26/2028,EMP1089,Present
1/27/2028,EMP1090,Present
1/28/2028,EMP1091,Present
1/29/2028,EMP1092,Present
1/30/2028,EMP1093,Absent
1/31/2028,EMP1094,Absent
2/1/2028,EMP1095,Present
2/2/2028,EMP1096,Present
2/3/2028,EMP1097,Present
2/4/2028,EMP1098,Present
2/5/2028,EMP1099,Present
2/6/2028,EMP1100,Absent
2/7/2028,EMP1101,Present
2/8/2028,EMP1102,Present
2/9/2028,EMP1103,Present
2/10/2028,EMP1104,Present
2/11/2028,EMP1105,Present
2/12/2028,EMP1106,Present
2/13/2028,EMP1107,Present
2/14/2028,EMP1108,Absent
2/15/2028,EMP1109,Absent
2/16/2028,EMP1110,Present
2/17/2028,EMP1111,Present
2/18/2028,EMP1112,Present
2/19/2028,EMP1113,Present
2/20/2028,EMP1114,Present
2/21/2028,EMP1115,Present
2/22/2028,EMP1116,Present
2/23/2028,EMP1117,Present
2/24/2028,EMP1118,Present
2/25/2028,EMP1119,Absent
2/26/2028,EMP1120,Present
2/27/2028,EMP1121,Present
2/28/2028,EMP1122,Absent
2/29/2028,EMP1123,Absent
3/1/2028,EMP1124,Present
3/2/2028,EMP1125,Present
3/3/2028,EMP1126,Present
3/4/2028,EMP1127,Present
3/5/2028,EMP1128,Present
3/6/2028,EMP1129,Present
3/7/2028,EMP1130,Present
3/8/2028,EMP1131,Present
3/9/2028,EMP1132,Present
3/10/2028,EMP1133,Present
3/11/2028,EMP1134,Present
3/12/2028,EMP1135,Present
3/13/2028,EMP1136,Present
3/14/2028,EMP1137,Present
3/15/2028,EMP1138,Present
3/16/2028,EMP1139,Present
3/17/2028,EMP1140,Present
3/18/2028,EMP1141,Present
3/19/2028,EMP1142,Present
3/20/2028,EMP1143,Present
3/21/2028,EMP1144,Present
3/22/2028,EMP1145,Present
3/23/2028,EMP1146,Present
3/24/2028,EMP1147,Present
3/25/2028,EMP1148,Present
3/26/2028,EMP1149,Present
3/27/2028,EMP1150,Present
3/28/2028,EMP1151,Absent
3/29/2028,EMP1152,Present
3/30/2028,EMP1153,Absent
3/31/2028,EMP1154,Present
4/1/2028,EMP1155,Present
4/2/2028,EMP1156,Present
4/3/2028,EMP1157,Present
4/4/2028,EMP1158,Absent
4/5/2028,EMP1159,Present
4/6/2028,EMP1160,Present
4/7/2028,EMP1161,Present
4/8/2028,EMP1162,Present
4/9/2028,EMP1163,Present
4/10/2028,EMP1164,Present
4/11/2028,EMP1165,Present
4/12/2028,EMP1166,Present
4/13/2028,EMP1167,Present
4/14/2028,EMP1168,Present
4/15/2028,EMP1169,Present
4/16/2028,EMP1170,Present
4/17/2028,EMP1171,Present
4/18/2028,EMP1172,Present
4/19/2028,EMP1173,Present
4/20/2028,EMP1174,Present
4/21/2028,EMP1175,Absent
4/22/2028,EMP1176,Present
4/23/2028,EMP1177,Present
4/24/2028,EMP1178,Present
4/25/2028,EMP1179,Present
4/26/2028,EMP1180,Present
4/27/2028,EMP1181,Present
4/28/2028,EMP1182,Present
4/29/2028,EMP1183,Present
4/30/2028,EMP1184,Present
5/1/2028,EMP1185,Present
5/2/2028,EMP1186,Present
5/3/2028,EMP1187,Present
5/4/2028,EMP1188,Present
5/5/2028,EMP1189,Absent
5/6/2028,EMP1190,Present
5/7/2028,EMP1191,Present
5/8/2028,EMP1192,Present
5/9/2028,EMP1193,Present
5/10/2028,EMP1194,Present
5/11/2028,EMP1195,Present
5/12/2028,EMP1196,Present
5/13/2028,EMP1197,Present
5/14/2028,EMP1198,Absent
5/15/2028,EMP1199,Present
5/16/2028,EMP1200,Present
5/17/2028,EMP1201,Present
5/18/2028,EMP1202,Present
5/19/2028,EMP1203,Present
5/20/2028,EMP1204,Present
5/21/2028,EMP1205,Present
5/22/2028,EMP1206,Present
5/23/2028,EMP1207,Present
5/24/2028,EMP1208,Present
5/25/2028,EMP1209,Present
5/26/2028,EMP1210,Present
5/27/2028,EMP1211,Present
5/28/2028,EMP1212,Present
5/29/2028,EMP1213,Present
5/30/2028,EMP1214,Present
5/31/2028,EMP1215,Absent
6/1/2028,EMP1216,Present
6/2/2028,EMP1217,Present
6/3/2028,EMP1218,Present
6/4/2028,EMP1219,Absent
6/5/2028,EMP1220,Present
6/6/2028,EMP1221,Present
6/7/2028,EMP1222,Present
6/8/2028,EMP1223,Present
6/9/2028,EMP1224,Absent
6/10/2028,EMP1225,Present
6/11/2028,EMP1226,Present
6/12/2028,EMP1227,Present
6/13/2028,EMP1228,Present
6/14/2028,EMP1229,Present
6/15/2028,EMP1230,Present
6/16/2028,EMP1231,Absent
6/17/2028,EMP1232,Absent
6/18/2028,EMP1233,Present
6/19/2028,EMP1234,Present
6/20/2028,EMP1235,Present
6/21/2028,EMP1236,Present
6/22/2028,EMP1237,Present
6/23/2028,EMP1238,Present
6/24/2028,EMP1239,Present
6/25/2028,EMP1240,Present
6/26/2028,EMP1241,Absent
6/27/2028,EMP1242,Absent
6/28/2028,EMP1243,Absent
6/29/2028,EMP1244,Present
6/30/2028,EMP1245,Present
7/1/2028,EMP1246,Present
7/2/2028,EMP1247,Present
7/3/2028,EMP1248,Present
7/4/2028,EMP1249,Absent
7/5/2028,EMP1250,Present
7/6/2028,EMP1251,Present
7/7/2028,EMP1252,Absent
7/8/2028,EMP1253,Present
7/9/2028,EMP1254,Present
7/10/2028,EMP1255,Present
7/11/2028,EMP1256,Absent
7/12/2028,EMP1257,Present
7/13/2028,EMP1258,Present
7/14/2028,EMP1259,Present
7/15/2028,EMP1260,Present
7/16/2028,EMP1261,Present
7/17/2028,EMP1262,Present
7/18/2028,EMP1263,Present
7/19/2028,EMP1264,Present
7/20/2028,EMP1265,Absent
7/21/2028,EMP1266,Present
7/22/2028,EMP1267,Present
7/23/2028,EMP1268,Present
7/24/2028,EMP1269,Absent
7/25/2028,EMP1270,Absent
7/26/2028,EMP1271,Present
7/27/2028,EMP1272,Present
7/28/2028,EMP1273,Present
7/29/2028,EMP1274,Present
7/30/2028,EMP1275,Present
7/31/2028,EMP1276,Present
8/1/2028,EMP1277,Present
8/2/2028,EMP1278,Present
8/3/2028,EMP1279,Present
8/4/2028,EMP1280,Present
8/5/2028,EMP1281,Present
8/6/2028,EMP1282,Present
8/7/2028,EMP1283,Present
8/8/2028,EMP1284,Present
8/9/2028,EMP1285,Present
8/10/2028,EMP1286,Present
8/11/2028,EMP1287,Present
8/12/2028,EMP1288,Present
8/13/2028,EMP1289,Present
8/14/2028,EMP1290,Present
8/15/2028,EMP1291,Present
8/16/2028,EMP1292,Present
8/17/2028,EMP1293,Present
8/18/2028,EMP1294,Absent
8/19/2028,EMP1295,Present
8/20/2028,EMP1296,Present
8/21/2028,EMP1297,Present
8/22/2028,EMP1298,Present
8/23/2028,EMP1299,Present
8/24/2028,EMP1300,Present
8/25/2028,EMP1301,Present
8/26/2028,EMP1302,Present
8/27/2028,EMP1303,Present
8/28/2028,EMP1304,Present
8/29/2028,EMP1305,Present
8/30/2028,EMP1306,Present
8/31/2028,EMP1307,Absent
9/1/2028,EMP1308,Present
9/2/2028,EMP1309,Present
9/3/2028,EMP1310,Present
9/4/2028,EMP1311,Present
9/5/2028,EMP1312,Present
9/6/2028,EMP1313,Present
9/7/2028,EMP1314,Present
9/8/2028,EMP1315,Present
9/9/2028,EMP1316,Absent
9/10/2028,EMP1317,Present
9/11/2028,EMP1318,Present
9/12/2028,EMP1319,Present
9/13/2028,EMP1320,Present
9/14/2028,EMP1321,Present
9/15/2028,EMP1322,Present
9/16/2028,EMP1323,Present
9/17/2028,EMP1324,Present
9/18/2028,EMP1325,Present
9/19/2028,EMP1326,Present
9/20/2028,EMP1327,Present
9/21/2028,EMP1328,Present
9/22/2028,EMP1329,Present
9/23/2028,EMP1330,Present
9/24/2028,EMP1331,Present
9/25/2028,EMP1332,Absent
9/26/2028,EMP1333,Absent
9/27/2028,EMP1334,Present
9/28/2028,EMP1335,Present
9/29/2028,EMP1336,Present
9/30/2028,EMP1337,Absent
10/1/2028,EMP1338,Present
10/2/2028,EMP1339,Present
10/3/2028,EMP1340,Present
10/4/2028,EMP1341,Present
10/5/2028,EMP1342,Absent
10/6/2028,EMP1343,Present
10/7/2028,EMP1344,Present
10/8/2028,EMP1345,Absent
10/9/2028,EMP1346,Present
10/10/2028,EMP1347,Present
10/11/2028,EMP1348,Present
10/12/2028,EMP1349,Absent
10/13/2028,EMP1350,Present
10/14/2028,EMP1351,Present
10/15/2028,EMP1352,Present
10/16/2028,EMP1353,Present
10/17/2028,EMP1354,Present
10/18/2028,EMP1355,Present
10/19/2028,EMP1356,Present
10/20/2028,EMP1357,Present
10/21/2028,EMP1358,Present
10/22/2028,EMP1359,Present
10/23/2028,EMP1360,Present
10/24/2028,EMP1361,Present
10/25/2028,EMP1362,Present
10/26/2028,EMP1363,Present
10/27/2028,EMP1364,Present
10/28/2028,EMP1365,Present
10/29/2028,EMP1366,Present
10/30/2028,EMP1367,Present
10/31/2028,EMP1368,Present
11/1/2028,EMP1369,Present
11/2/2028,EMP1370,Present
11/3/2028,EMP1371,Present
11/4/2028,EMP1372,Present
11/5/2028,EMP1373,Present
11/6/2028,EMP1374,Present
11/7/2028,EMP1375,Present
11/8/2028,EMP1376,Present
11/9/2028,EMP1377,Present
11/10/2028,EMP1378,Present
11/11/2028,EMP1379,Present
11/12/2028,EMP1380,Present
11/13/2028,EMP1381,Present
11/14/2028,EMP1382,Present
11/15/2028,EMP1383,Present
11/16/2028,EMP1384,Present
11/17/2028,EMP1385,Present
11/18/2028,EMP1386,Present
11/19/2028,EMP1387,Present
11/20/2028,EMP1388,Present
11/21/2028,EMP1389,Present
11/22/2028,EMP1390,Present
11/23/2028,EMP1391,Present
11/24/2028,EMP1392,Absent
11/25/2028,EMP1393,Present
11/26/2028,EMP1394,Present
11/27/2028,EMP1395,Present
11/28/2028,EMP1396,Absent
11/29/2028,EMP1397,Present
11/30/2028,EMP1398,Present
12/1/2028,EMP1399,Absent
12/2/2028,EMP1400,Present
12/3/2028,EMP1401,Present
12/4/2028,EMP1402,Present
12/5/2028,EMP1403,Present
12/6/2028,EMP1404,Present
12/7/2028,EMP1405,Present
12/8/2028,EMP1406,Present
12/9/2028,EMP1407,Present
12/10/2028,EMP1408,Present
12/11/2028,EMP1409,Present
12/12/2028,EMP1410,Present
12/13/2028,EMP1411,Present
12/14/2028,EMP1412,Present
12/15/2028,EMP1413,Present
12/16/2028,EMP1414,Absent
12/17/2028,EMP1415,Present
12/18/2028,EMP1416,Absent
12/19/2028,EMP1417,Present
12/20/2028,EMP1418,Present
12/21/2028,EMP1419,Present
12/22/2028,EMP1420,Absent
12/23/2028,EMP1421,Present
12/24/2028,EMP1422,Present
12/25/2028,EMP1423,Present
12/26/2028,EMP1424,Absent
12/27/2028,EMP1425,Present
12/28/2028,EMP1426,Present
12/29/2028,EMP1427,Absent
12/30/2028,EMP1428,Present
12/31/2028,EMP1429,Present
1/1/2029,EMP1430,Present
1/2/2029,EMP1431,Present
1/3/2029,EMP1432,Present
1/4/2029,EMP1433,Present
1/5/2029,EMP1434,Present
1/6/2029,EMP1435,Present
1/7/2029,EMP1436,Present
1/8/2029,EMP1437,Present
1/9/2029,EMP1438,Present
1/10/2029,EMP1439,Present
1/11/2029,EMP1440,Absent
1/12/2029,EMP1441,Absent
1/13/2029,EMP1442,Present
1/14/2029,EMP1443,Present
1/15/2029,EMP1444,Present
1/16/2029,EMP1445,Present
1/17/2029,EMP1446,Absent
1/18/2029,EMP1447,Absent
1/19/2029,EMP1448,Present
1/20/2029,EMP1449,Present
1/21/2029,EMP1450,Present
1/22/2029,EMP1451,Present
1/23/2029,EMP1452,Present
1/24/2029,EMP1453,Present
1/25/2029,EMP1454,Present
1/26/2029,EMP1455,Present
1/27/2029,EMP1456,Present
1/28/2029,EMP1457,Absent
1/29/2029,EMP1458,Present
1/30/2029,EMP1459,Present
1/31/2029,EMP1460,Absent
2/1/2029,EMP1461,Present
2/2/2029,EMP1462,Present
2/3/2029,EMP1463,Present
2/4/2029,EMP1464,Present
2/5/2029,EMP1465,Absent
2/6/2029,EMP1466,Present
2/7/2029,EMP1467,Present
2/8/2029,EMP1468,Present
2/9/2029,EMP1469,Present
2/10/2029,EMP1470,Present
2/11/2029,EMP1471,Present
2/12/2029,EMP1472,Present
2/13/2029,EMP1473,Present
2/14/2029,EMP1474,Present
2/15/2029,EMP1475,Present
2/16/2029,EMP1476,Present
2/17/2029,EMP1477,Present
2/18/2029,EMP1478,Present
2/19/2029,EMP1479,Present
2/20/2029,EMP1480,Absent
2/21/2029,EMP1481,Present
2/22/2029,EMP1482,Present
2/23/2029,EMP1483,Absent
2/24/2029,EMP1484,Present
2/25/2029,EMP1485,Present
2/26/2029,EMP1486,Present
2/27/2029,EMP1487,Present
2/28/2029,EMP1488,Present
3/1/2029,EMP1489,Present
3/2/2029,EMP1490,Present
3/3/2029,EMP1491,Present
3/4/2029,EMP1492,Present
3/5/2029,EMP1493,Present
3/6/2029,EMP1494,Absent
3/7/2029,EMP1495,Present
3/8/2029,EMP1496,Present
3/9/2029,EMP1497,Present
3/10/2029,EMP1498,Present
3/11/2029,EMP1499,Present
3/12/2029,EMP1500,Present
3/13/2029,EMP1501,Present
3/14/2029,EMP1502,Present
3/15/2029,EMP1503,Present
3/16/2029,EMP1504,Present
3/17/2029,EMP1505,Present
3/18/2029,EMP1506,Present
3/19/2029,EMP1507,Present
3/20/2029,EMP1508,Present
3/21/2029,EMP1509,Present
3/22/2029,EMP1510,Present
3/23/2029,EMP1511,Present
3/24/2029,EMP1512,Present
3/25/2029,EMP1513,Present
3/26/2029,EMP1514,Present
3/27/2029,EMP1515,Present
3/28/2029,EMP1516,Absent
3/29/2029,EMP1517,Present
3/30/2029,EMP1518,Absent
3/31/2029,EMP1519,Absent
4/1/2029,EMP1520,Absent
4/2/2029,EMP1521,Present
4/3/2029,EMP1522,Present
4/4/2029,EMP1523,Present
4/5/2029,EMP1524,Present
4/6/2029,EMP1525,Present
4/7/2029,EMP1526,Present
4/8/2029,EMP1527,Present
4/9/2029,EMP1528,Present
4/10/2029,EMP1529,Present
4/11/2029,EMP1530,Absent
4/12/2029,EMP1531,Present
4/13/2029,EMP1532,Present
4/14/2029,EMP1533,Present
4/15/2029,EMP1534,Present
4/16/2029,EMP1535,Present
4/17/2029,EMP1536,Present
4/18/2029,EMP1537,Present
4/19/2029,EMP1538,Absent
4/20/2029,EMP1539,Present
4/21/2029,EMP1540,Present
4/22/2029,EMP1541,Absent
4/23/2029,EMP1542,Present
4/24/2029,EMP1543,Present
4/25/2029,EMP1544,Present
4/26/2029,EMP1545,Present
4/27/2029,EMP1546,Present
4/28/2029,EMP1547,Present
4/29/2029,EMP1548,Present
4/30/2029,EMP1549,Present
5/1/2029,EMP1550,Present
5/2/2029,EMP1551,Present
5/3/2029,EMP1552,Present
5/4/2029,EMP1553,Present
5/5/2029,EMP1554,Absent
5/6/2029,EMP1555,Present
5/7/2029,EMP1556,Present
5/8/2029,EMP1557,Present
5/9/2029,EMP1558,Present
5/10/2029,EMP1559,Present
5/11/2029,EMP1560,Present
5/12/2029,EMP1561,Present
5/13/2029,EMP1562,Present
5/14/2029,EMP1563,Present
5/15/2029,EMP1564,Absent
5/16/2029,EMP1565,Present
5/17/2029,EMP1566,Absent
5/18/2029,EMP1567,Present
5/19/2029,EMP1568,Present
5/20/2029,EMP1569,Present
5/21/2029,EMP1570,Present
5/22/2029,EMP1571,Present
5/23/2029,EMP1572,Present
5/24/2029,EMP1573,Present
5/25/2029,EMP1574,Present
5/26/2029,EMP1575,Present
5/27/2029,EMP1576,Present
5/28/2029,EMP1577,Present
5/29/2029,EMP1578,Absent
5/30/2029,EMP1579,Present
5/31/2029,EMP1580,Present
6/1/2029,EMP1581,Present
6/2/2029,EMP1582,Present
6/3/2029,EMP1583,Present
6/4/2029,EMP1584,Present
6/5/2029,EMP1585,Present
6/6/2029,EMP1586,Present
6/7/2029,EMP1587,Present
6/8/2029,EMP1588,Present
6/9/2029,EMP1589,Present
6/10/2029,EMP1590,Present
6/11/2029,EMP1591,Present
6/12/2029,EMP1592,Present
6/13/2029,EMP1593,Present
6/14/2029,EMP1594,Present
6/15/2029,EMP1595,Present
6/16/2029,EMP1596,Present
6/17/2029,EMP1597,Present
6/18/2029,EMP1598,Present
6/19/2029,EMP1599,Present
6/20/2029,EMP1600,Present
6/21/2029,EMP1601,Present
6/22/2029,EMP1602,Absent
6/23/2029,EMP1603,Present
6/24/2029,EMP1604,Present
6/25/2029,EMP1605,Absent
6/26/2029,EMP1606,Absent
6/27/2029,EMP1607,Present
6/28/2029,EMP1608,Present
6/29/2029,EMP1609,Present
6/30/2029,EMP1610,Present
7/1/2029,EMP1611,Absent
7/2/2029,EMP1612,Present
7/3/2029,EMP1613,Present
7/4/2029,EMP1614,Present
7/5/2029,EMP1615,Present
7/6/2029,EMP1616,Present
7/7/2029,EMP1617,Present
7/8/2029,EMP1618,Absent
7/9/2029,EMP1619,Present
7/10/2029,EMP1620,Present
7/11/2029,EMP1621,Present
7/12/2029,EMP1622,Present
7/13/2029,EMP1623,Present
7/14/2029,EMP1624,Present
7/15/2029,EMP1625,Present
7/16/2029,EMP1626,Absent
7/17/2029,EMP1627,Present
7/18/2029,EMP1628,Present
7/19/2029,EMP1629,Present
7/20/2029,EMP1630,Present
7/21/2029,EMP1631,Present
7/22/2029,EMP1632,Present
7/23/2029,EMP1633,Present
7/24/2029,EMP1634,Present
7/25/2029,EMP1635,Present
7/26/2029,EMP1636,Present
7/27/2029,EMP1637,Present
7/28/2029,EMP1638,Present
7/29/2029,EMP1639,Present
7/30/2029,EMP1640,Present
7/31/2029,EMP1641,Absent
8/1/2029,EMP1642,Present
8/2/2029,EMP1643,Present
8/3/2029,EMP1644,Absent
8/4/2029,EMP1645,Present
8/5/2029,EMP1646,Present
8/6/2029,EMP1647,Present
8/7/2029,EMP1648,Absent
8/8/2029,EMP1649,Absent
8/9/2029,EMP1650,Present
8/10/2029,EMP1651,Present
8/11/2029,EMP1652,Present
8/12/2029,EMP1653,Absent
8/13/2029,EMP1654,Present
8/14/2029,EMP1655,Present
8/15/2029,EMP1656,Present
8/16/2029,EMP1657,Absent
8/17/2029,EMP1658,Present
8/18/2029,EMP1659,Present
8/19/2029,EMP1660,Present
8/20/2029,EMP1661,Present
8/21/2029,EMP1662,Present
8/22/2029,EMP1663,Present
8/23/2029,EMP1664,Present
8/24/2029,EMP1665,Present
8/25/2029,EMP1666,Present
8/26/2029,EMP1667,Present
8/27/2029,EMP1668,Absent
8/28/2029,EMP1669,Present
8/29/2029,EMP1670,Absent
8/30/2029,EMP1671,Present
8/31/2029,EMP1672,Present
9/1/2029,EMP1673,Present
9/2/2029,EMP1674,Absent
9/3/2029,EMP1675,Present
9/4/2029,EMP1676,Present
9/5/2029,EMP1677,Absent
9/6/2029,EMP1678,Present
9/7/2029,EMP1679,Absent
9/8/2029,EMP1680,Present
9/9/2029,EMP1681,Present
9/10/2029,EMP1682,Present
9/11/2029,EMP1683,Absent
9/12/2029,EMP1684,Present
9/13/2029,EMP1685,Present
9/14/2029,EMP1686,Present
9/15/2029,EMP1687,Present
9/16/2029,EMP1688,Present
9/17/2029,EMP1689,Present
9/18/2029,EMP1690,Present
9/19/2029,EMP1691,Present
9/20/2029,EMP1692,Present
9/21/2029,EMP1693,Present
9/22/2029,EMP1694,Present
9/23/2029,EMP1695,Present
9/24/2029,EMP1696,Present
9/25/2029,EMP1697,Present
9/26/2029,EMP1698,Absent
9/27/2029,EMP1699,Present
9/28/2029,EMP1700,Present
9/29/2029,EMP1701,Present
9/30/2029,EMP1702,Absent
10/1/2029,EMP1703,Present
10/2/2029,EMP1704,Present
10/3/2029,EMP1705,Present
10/4/2029,EMP1706,Present
10/5/2029,EMP1707,Present
10/6/2029,EMP1708,Absent
10/7/2029,EMP1709,Absent
10/8/2029,EMP1710,Present
10/9/2029,EMP1711,Present
10/10/2029,EMP1712,Present
10/11/2029,EMP1713,Present
10/12/2029,EMP1714,Present
10/13/2029,EMP1715,Present
10/14/2029,EMP1716,Absent
10/15/2029,EMP1717,Present
10/16/2029,EMP1718,Present
10/17/2029,EMP1719,Present
10/18/2029,EMP1720,Present
10/19/2029,EMP1721,Present
10/20/2029,EMP1722,Present
10/21/2029,EMP1723,Absent
10/22/2029,EMP1724,Present
10/23/2029,EMP1725,Present
10/24/2029,EMP1726,Present
10/25/2029,EMP1727,Present
10/26/2029,EMP1728,Present
10/27/2029,EMP1729,Present
